"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Hickman County","KY","25.4666666666666","18.8","4.3","13.9666666666666","79.7333333333333","243","0.266666666666666","0.4","9.33333333333333","1.73333333333333","0","1.96666666666666","87.9666666666666","86.3999999999999","81.6666666666666","1863","2350","74532","2.4","39961","18739","1.33333333333333","399.2","1.06666666666666","62.4666666666666","-1","11.8666666666666","52.7333333333333","400","4594","4902","20.2","-1","50759","187","23","95","-1","171","31","139"
"Hickman County","TN","17.1333333333333","21","5.43333333333333","11.2666666666666","77.5666666666666","1163","0.633333333333333","0.366666666666666","5.03333333333333","2.43333333333333","0","1.56666666666666","92.3999999999999","90.2666666666666","79.5","8706","10499","110932","2.64333333333333","42257","15235","1","545.786666666666","1","60.8","82903.6666666666","24.4","47.5","1929","24744","24690","40.3","-1","47575","1287","411","679","67","1195","95","1119"
"Hickory County","MO","32.8333333333333","16.8","4.23333333333333","9.46666666666666","83.6666666666666","495","1","0.266666666666666","0.533333333333333","1.8","0.1","1.86666666666666","96.2333333333333","94.6333333333333","82.4","4059","6832","88500","2.30333333333333","32561","13823","0.666666666666666","583.496666666666","2.53333333333333","58.6666666666666","-1","20.5999999999999","50.7","1047","8595","9627","24.1","2039","39919","447","135","223","-1","423","15","419"
"Hidalgo County","NM","21.3666666666666","22.8333333333333","6.36666666666666","14.4333333333333","80.8666666666666","135","1.4","0.6","1.63333333333333","57.7333333333333","0.166666666666666","1.3","94.9","39.3333333333333","69.2","1733","2448","82932","2.51666666666666","39708","14671","7.23333333333333","4079.77666666666","25.3333333333333","58.6","-1","12.7333333333333","50","346","4308","4894","1.4","6371","105135","163","55","67","55","87","19","127"
"Hidalgo County","TX","11","32.6","8.96666666666666","17.7666666666666","64.4","50903","0.5","1.03333333333333","0.9","92.0666666666666","0","0.466666666666666","97","6.3","68.1333333333333","231459","277708","84100","3.56666666666666","38058","11447","27.6333333333333","1249.66333333333","55.2666666666666","60.0666666666666","1116919.66666666","14.6666666666666","51.0666666666666","19867","857545","774769","493.2","657295","6197879","54859","24063","26663","48571","5079","3347","50123"
"Highland County","OH","18.3","23.8","6.2","12.7333333333333","84.1333333333333","1955","0.366666666666666","0.366666666666666","1.5","1.16666666666666","0","1.7","96","95.1333333333333","69.2333333333333","16822","19294","112200","2.53333333333333","42475","15695","0.866666666666666","2770.88","1.4","57.6","390589.666666666","18.9333333333333","50.9","3398","43225","43589","78.8","24299","261987","2507","863","1459","71","2359","371","2043"
"Highland County","VA","33.4666666666666","13.3","4","21.9666666666666","85.3","163","0.3","0.533333333333333","1","1.23333333333333","-0.666666666666666","0.266666666666666","97.8","96.8666666666666","84.0333333333333","1054","1876","173164","2.11333333333333","48933","20987","0.3","276.44","0.199999999999999","63.4666666666666","-1","17.9333333333333","50.3666666666666","288","2240","2321","5.6","-1","5703","231","79","107","-1","219","-1","191"
"Highlands County","FL","35.2666666666666","17.1333333333333","4.43333333333333","16.4333333333333","84.1333333333333","4195","0.666666666666666","1.5","10.5333333333333","20.2","0.1","1.73333333333333","85.4666666666666","66.9666666666666","76.1666666666666","41135","55702","103264","2.42666666666666","39148","17167","10.9666666666666","814.246666666666","12.3333333333333","56.1333333333333","142657","13.4","51.3","11383","100232","98786","97.2","73711","741671","4483","1631","2283","1355","2947","491","3715"
"Hill County","MT","14.9","27.5999999999999","8.9","24.4666666666666","91","615","24.1666666666666","0.533333333333333","0.6","3.76666666666666","0.1","3.4","71.2333333333333","69.1666666666666","63.8","6291","7305","136600","2.53333333333333","47454","15723","1.26666666666666","2073.09333333333","1.26666666666666","57.4666666666666","1936.33333333333","7.86666666666666","49.4666666666666","1121","16408","16096","5.6","23339","190963","851","183","479","135","659","83","695"
"Hill County","TX","20.7","23.3666666666666","5.93333333333333","16.5333333333333","81.9","1715","0.966666666666666","0.633333333333333","6.76666666666666","20.8333333333333","0.1","1.8","89.7666666666666","70.5","72.4333333333333","13127","16348","97000","2.62666666666666","49125","17579","7.3","940.713333333333","10.4","55.8666666666666","176847","18.7333333333333","50.5","2774","35532","35089","36.6","29275","273131","1571","375","951","323","1179","247","1215"
"Hillsborough County","FL","14.0333333333333","22.4666666666666","6.13333333333333","32.1666666666666","88.0666666666666","93675","0.533333333333333","4.26666666666666","17.8333333333333","28.6333333333333","0.1","2.76666666666666","74.5","49","59.0666666666666","507896","584326","197532","2.65","55788","21559","16.9","849.26","19.4","54.3333333333333","6227856.33333333","18.4","51.1666666666666","92916","1411938","1229226","1204.9","2273955","12182819","82791","31575","43215","36411","43775","7795","71611"
"Hillsborough County","NH","15.4333333333333","20.7","5.26666666666666","37.0666666666666","91.6666666666666","19871","0.3","4.26666666666666","3","6.86666666666666","0.1","2","90.4","84.6666666666666","66.4666666666666","158832","171342","266500","2.52333333333333","77581","27303","9.29999999999999","697.316666666666","8.53333333333333","56.2666666666666","4967214.33333333","18.5333333333333","50.3333333333333","27864","417016","400721","457.4","508127","5149815","23755","7415","13567","1875","20819","2731","19555"
"Hillsdale County","MI","19.3666666666666","21.7666666666666","5.63333333333333","16.6333333333333","87.8","1871","0.566666666666666","0.466666666666666","0.7","2.3","0","1.43333333333333","96.8333333333333","94.7333333333333","77.6666666666666","17950","21964","114632","2.47666666666666","46999","17079","0.966666666666666","658.986666666666","2.53333333333333","58.1333333333333","963797","16.5333333333333","50.1","3323","45774","46688","78.1","21167","246795","2011","511","1143","59","1887","163","1747"
"Hinds County","MS","13.9","24.3333333333333","6.43333333333333","28.4666666666666","86.7","13747","0.133333333333333","0.733333333333333","72.3333333333333","1.6","0","0.9","25.8333333333333","24.6666666666666","58.4333333333333","88352","104214","114532","2.63","42290","15819","1.76666666666666","905.453333333333","1.53333333333333","55.4","916251","15.2","53.2666666666666","12009","233073","245285","282","317071","2048219","16183","6523","8383","8927","6611","2083","13263"
"Hinsdale County","CO","29.5666666666666","16.2333333333333","4.26666666666666","44.5333333333333","93.7333333333333","95","1.23333333333333","0.866666666666666","1.16666666666666","5.03333333333333","-0.666666666666666","2.6","94.1","89.8","74.0333333333333","384","1429","320564","2.2","56451","22379","1.5","1003.77666666666","1.86666666666666","58.8","-1","4.39999999999999","48.4","83","786","843","0.8","2723","6023","123","59","47","-1","111","-1","103"
"Hitchcock County","NE","25.6","22.3666666666666","5.5","16.3333333333333","92.3666666666666","147","0.666666666666666","0.2","0.3","3.36666666666666","-0.666666666666666","1.1","97.8333333333333","94.7333333333333","73.7","1286","1736","65232","2.17666666666666","46542","20023","0.6","713.536666666666","0.266666666666666","58","125313.666666666","13.7333333333333","49.9333333333333","246","2713","2908","4.1","379","10535","259","71","83","-1","255","39","199"
"Hocking County","OH","18.7","22.2","5.46666666666666","13.8333333333333","88.3","1291","0.4","0.366666666666666","0.7","1.03333333333333","0","1.4","97.1333333333333","96.3","75.4666666666666","11350","13383","125132","2.47","48937","17055","0.7","401.116666666666","0.533333333333333","58.4","191398.333333333","19.9333333333333","50.3666666666666","2365","28277","29380","69.7","30499","142119","1575","431","803","-1","1523","107","1359"
"Hockley County","TX","14.5","26.0999999999999","7","16.3333333333333","76.5666666666666","995","1.36666666666666","0.5","4.13333333333333","48.0333333333333","0.0666666666666666","1.3","92.6333333333333","46.8","70.2333333333333","7989","9383","88832","2.79666666666666","49021","15735","8.06666666666666","739.99","20.5999999999999","55.1333333333333","-1","14.2","50.2666666666666","1011","22217","22935","25.2","17163","147299","1083","367","535","263","771","79","951"
"Hodgeman County","KS","24","22.8333333333333","6.73333333333333","28.0666666666666","91.0333333333333","111","0.466666666666666","3.03333333333333","1.16666666666666","6.76666666666666","-0.666666666666666","1.5","93.8666666666666","87.2333333333333","80.8333333333333","785","970","82032","2.38","58263","20027","4.93333333333333","2082.83999999999","5.33333333333333","58.4","-1","9.66666666666666","49.4","135","1788","1916","2.2","299","-1","207","35","119","-1","199","-1","187"
"Hoke County","NC","9.86666666666666","27.6666666666666","8.63333333333333","17.5333333333333","86.0666666666666","1803","9.23333333333333","1.5","35.1","13.4333333333333","0.4","4.33333333333333","49.4666666666666","39.5333333333333","67.3666666666666","17253","20899","139968","2.95333333333333","47209","13991","5.76666666666666","428.696666666666","7.53333333333333","56.2666666666666","1102735.66666666","18.7333333333333","50.6666666666666","5476","51923","46952","120.2","10975","171783","1611","703","779","799","767","155","1367"
"Holmes County","FL","19.6333333333333","20.3666666666666","5.39999999999999","11.1333333333333","77.6333333333333","807","1.03333333333333","0.7","6.73333333333333","2.83333333333333","0.166666666666666","2.3","89.0666666666666","86.6","77.3666666666666","6996","8667","89600","2.53666666666666","37903","12799","2.13333333333333","1432.76999999999","2.4","53.9333333333333","9731.66666666666","17.6666666666666","46.8","1736","19650","19927","41.6","6251","69395","703","171","419","47","635","107","535"
"Holmes County","MS","14.9666666666666","25.6","6.9","11.0333333333333","75","815","0.166666666666666","0.366666666666666","82.8","1.1","0","0.733333333333333","16","15.6","64.5333333333333","6299","8567","56600","2.77666666666666","21781","10191","0.133333333333333","3571.18","0.266666666666666","62.5333333333333","-1","18.4666666666666","52.3333333333333","482","17487","19198","25.4","3671","65403","867","383","423","611","211","99","719"
"Holmes County","OH","13.5","31.5333333333333","8.5","9.29999999999999","56.3333333333333","3807","0.1","0.166666666666666","0.433333333333333","0.966666666666666","0","0.666666666666666","98.6333333333333","97.7666666666666","75.6666666666666","12387","13590","189600","3.44333333333333","57661","15599","0.533333333333333","365.193333333333","31.2666666666666","61.4","988949.666666666","14.0666666666666","50.0333333333333","1542","44114","42366","100.3","40691","304459","4175","935","2583","39","4095","155","3879"
"Holt County","MO","25.0666666666666","20.0999999999999","5.1","18.5333333333333","90.6333333333333","291","1.16666666666666","0.4","0.433333333333333","1.4","0","1.2","96.8333333333333","95.6","74.6666666666666","2090","2787","85364","2.12666666666666","47339","18343","0.566666666666666","635.05","0.466666666666666","60.1999999999999","-1","15","50.9","439","4324","4912","10.6","2763","30943","327","71","199","15","295","59","219"
"Holt County","NE","21.6","24.8666666666666","6.89999999999999","21.2666666666666","92.3666666666666","863","0.733333333333333","0.466666666666666","0.366666666666666","4.96666666666666","0.1","0.8","97.4666666666666","93.2","72.9666666666666","4481","5250","106232","2.24333333333333","55067","21187","2.4","1796.09","2.53333333333333","58.8666666666666","-1","8.53333333333333","50.2","685","10219","10435","4.3","8523","106607","991","251","439","-1","919","39","863"
"Honolulu County","HI","17.4","21.1666666666666","6.23333333333333","34.0333333333333","91.3666666666666","46479","0.333333333333333","42.7333333333333","2.9","9.83333333333333","9.53333333333333","22.4","22.1","18.4666666666666","55.9666666666666","311795","350789","637564","3.02","81492","24543","19.6666666666666","402.316666666666","18.2666666666666","56.8666666666666","-1","19.0666666666666","49.6","77041","1008268","953207","1586.7","3515479","8690963","50783","18991","26163","36483","11779","4627","43511"
"Hood County","TX","24.7","20.9333333333333","5.33333333333333","25.6333333333333","88.6333333333333","4043","1","0.8","1.06666666666666","12.3666666666666","0.1","1.43333333333333","95.6666666666666","84.1333333333333","77.3333333333333","21686","26446","179300","2.55333333333333","61278","23735","3.6","354.483333333333","5.93333333333333","58.7333333333333","-1","22.0666666666666","51.1666666666666","5291","59037","51182","121.7","44063","498383","3091","1031","1699","355","2651","267","2627"
"Hood River County","OR","15.5666666666666","24.0666666666666","6.26666666666666","31.5","82.2333333333333","1487","1.23333333333333","1.7","0.733333333333333","31.5666666666666","0.2","2.53333333333333","93.5666666666666","63.4666666666666","66.8333333333333","8448","9938","356300","2.59333333333333","62693","23283","16.3","536.576666666666","19.1333333333333","60","202859.666666666","12.2","49.9666666666666","1263","23613","22346","42.8","41411","210235","1891","559","887","171","1635","99","1639"
"Hooker County","NE","30.2666666666666","20.7666666666666","5.8","25.8333333333333","94.0333333333333","71","0.966666666666666","0.199999999999999","-0.666666666666666","2.4","-0.633333333333333","1.46666666666666","97.3333333333333","95.2333333333333","70.2","307","438","82564","2.05","40523","18475","0.566666666666666","565.72","1.13333333333333","56.4","-1","6.86666666666666","51.8","81","720","736","1","231","4823","103","47","35","-1","99","-1","83"
"Hoonah-Angoon Census Area","AK","21.5","18.3333333333333","4.8","23.1666666666666","91.9333333333333","191","38.5666666666666","0.9","1.66666666666666","5.7","0.166666666666666","9.9","48.8","46.8","71.4666666666666","838","1763","215900","2.41666666666666","56381","24059","4.73333333333333","5470.96666666666","7.66666666666666","58","-1","7.53333333333333","46.6999999999999","188","2270","2150","0.3","5607","7583","167","39","103","35","119","39","111"
"Hopewell city","VA","15.5666666666666","25.5666666666666","7.43333333333333","13.2666666666666","79.8","-1","0.266666666666666","1.3","42.1333333333333","7.66666666666666","0.0666666666666666","2.66666666666666","52.4333333333333","47.8","47.9333333333333","9070","3419","128400","2.45","38661","14615","4","6.52","5.33333333333333","54.2666666666666","1287225.66666666","16","53.2333333333333","2007","22752","22591","2197.93333333333","22335","109851","823","339","407","299","475","91","675"
"Hopkins County","KY","18.3666666666666","22.7333333333333","5.96666666666666","15.7333333333333","85.3333333333333","1579","0.266666666666666","0.6","6.76666666666666","2.06666666666666","0.1","2.1","90.1333333333333","88.4333333333333","70.2666666666666","18555","21422","100232","2.41333333333333","45075","16691","1.2","587.326666666666","0.733333333333333","57.4","643015.666666666","14.2","51.2","3016","45744","46920","86.6","36199","461579","2123","623","1091","87","1899","99","1795"
"Hopkins County","TX","18.1333333333333","24.5333333333333","6.43333333333333","18.6333333333333","83.3333333333333","1983","1","0.7","7.43333333333333","17","0.1","1.93333333333333","88.8","73.2666666666666","70.5666666666666","13383","15401","107932","2.65333333333333","49269","17879","7.7","717.183333333333","8.79999999999999","56.1999999999999","607163","15.4","50.7666666666666","2483","36497","35161","45.8","26131","331123","1955","551","1179","199","1687","219","1583"
"Horry County","SC","23.5666666666666","18.1666666666666","4.73333333333333","23.3","88.9666666666666","18203","0.6","1.33333333333333","13.1666666666666","6.1","0.133333333333333","2.03333333333333","82.7333333333333","77.5333333333333","71.0333333333333","125258","207582","174200","2.47333333333333","47943","18799","6.36666666666666","829.476666666666","4.53333333333333","57","506505","14.6","51.7666666666666","28205","333628","269291","237.5","1144455","3493435","18975","6031","10711","2535","15883","2343","15487"
"Hot Spring County","AR","18.6","20.9333333333333","5.16666666666666","12.9666666666666","85","1295","0.6","0.4","11.4","3.56666666666666","0.1","2","85.4666666666666","82.4333333333333","76.1","12475","14455","91564","2.52666666666666","42989","14575","1.03333333333333","563.313333333333","1.4","56.4666666666666","485319","17.4","47.8333333333333","2650","33152","32923","53.5","14355","169463","1415","395","855","123","1223","227","1083"
"Hot Springs County","WY","26.3333333333333","20.6666666666666","4.73333333333333","21.7666666666666","91.7666666666666","255","1.8","0.566666666666666","0.7","4.33333333333333","0.1","1.8","95.0333333333333","91.2666666666666","73.6","2158","2570","146164","2.12","48279","20427","0.866666666666666","1335.72666666666","2.19999999999999","55.6","5346.33333333333","12.4","49.7666666666666","504","4688","4812","2.4","-1","32139","339","83","127","-1","311","-1","283"
"Houghton County","MI","17.3","20.4","5.3","31.3666666666666","92.2","1331","0.766666666666666","3.06666666666666","0.9","1.66666666666666","0","1.63333333333333","93.5666666666666","92.2333333333333","67.8","13601","18837","101932","2.47666666666666","40598","15611","4.56666666666666","979.31","3.86666666666666","54.4","-1","10.4","45.8666666666666","2487","37071","36628","36.3","33995","219595","1591","547","855","79","1447","155","1355"
"Houston County","AL","17.4333333333333","23.1666666666666","6.26666666666666","21.0333333333333","85.3","4943","0.5","1.03333333333333","27.1666666666666","3.36666666666666","0.1","2","69.2","66.5","65.3333333333333","39290","47570","132500","2.62","45368","18063","2.4","552.31","2.19999999999999","58.6666666666666","927187","13.7999999999999","52.1666666666666","8346","106197","101547","175.1","141983","1443235","5871","2175","2959","1303","4271","723","4783"
"Houston County","GA","12.5666666666666","25.5666666666666","6.7","26.8666666666666","90.6666666666666","6995","0.4","3.13333333333333","32.0333333333333","6.6","0.2","2.9","61.3333333333333","56.0333333333333","64.7666666666666","55478","63551","139364","2.67333333333333","59445","19639","5.8","382.793333333333","5.93333333333333","55.1999999999999","1367345","14.7333333333333","51.5","17741","158791","139900","372.5","172635","1175203","6691","2695","3235","2787","3671","855","5339"
"Houston County","MN","21.1333333333333","21.7333333333333","5.39999999999999","24.1","94.0333333333333","919","0.266666666666666","0.633333333333333","0.666666666666666","1.06666666666666","0","1.43333333333333","96.9","96.0333333333333","80.3666666666666","8105","8750","167964","2.28","57769","22019","0.766666666666666","680.833333333333","1.13333333333333","59.3333333333333","36597","14.5333333333333","49.9333333333333","1355","18806","19027","34.5","5559","90779","1355","331","847","-1","1311","199","1083"
"Houston County","TN","20.3666666666666","21.3333333333333","5.13333333333333","11.9","78.2666666666666","347","0.466666666666666","0.466666666666666","3.06666666666666","2.43333333333333","0.1","2.1","93.8666666666666","91.7666666666666","74.3666666666666","3063","4214","98232","2.63666666666666","40231","14903","0.766666666666666","216.533333333333","0.266666666666666","58.5333333333333","15445","22","50.8666666666666","748","8275","8426","42.1","-1","23503","403","67","303","19","371","43","331"
"Houston County","TX","21.8666666666666","19.7666666666666","4.96666666666666","15.0666666666666","81","915","0.7","0.733333333333333","25.4","11.3666666666666","0","1.3","71.9","61.6666666666666","70.4","8129","11752","91900","2.48","36307","12751","3.46666666666666","1035.68333333333","5.53333333333333","61.1999999999999","106659.666666666","18.0666666666666","46.7","1861","22293","23732","19.3","11243","107099","811","287","391","187","579","51","687"
"Howard County","AR","17.7","26.1666666666666","7.03333333333333","13.0666666666666","82.1333333333333","519","1.26666666666666","0.633333333333333","21.0333333333333","12.4666666666666","0.1","1.66666666666666","75.2666666666666","64.1","67.0333333333333","5164","6252","88764","2.56666666666666","35999","16319","6.4","688.416666666666","8.33333333333333","61.1333333333333","681952.333333333","13.4","51.5666666666666","795","13024","13789","23.4","-1","108335","687","123","423","63","563","99","539"
"Howard County","IA","20.5","25","6.73333333333333","14.4","89.6333333333333","527","0.266666666666666","0.366666666666666","0.733333333333333","1.59999999999999","0.1","1.03333333333333","97.6","96.2333333333333","79.7333333333333","3836","4365","102000","2.37","52181","19351","0.9","467.896666666666","2.4","59.9333333333333","173650.333333333","12.4666666666666","50.1333333333333","650","9461","9566","20.2","-1","67131","827","99","519","-1","775","51","707"
"Howard County","IN","19.2666666666666","22.8","6.03333333333333","21.0666666666666","89.2666666666666","2815","0.4","1.23333333333333","7.7","3.36666666666666","0","2.73333333333333","87.8666666666666","85.0666666666666","70.3","34648","39460","105832","2.34666666666666","49442","18751","1.86666666666666","425.516666666666","2","56","-1","12.8666666666666","51.5","6410","83430","82752","282.4","106579","795551","3599","1071","1851","231","3175","327","3055"
"Howard County","MD","13.6","24.3333333333333","5.93333333333333","61.7333333333333","95.3","19455","0.4","18.5","19.8","7","0.1","3.8","57.4","52","73.4333333333333","111494","120163","446500","2.76","117393","36415","20.1333333333333","340.47","16.5999999999999","57.7333333333333","1025447.66666666","20.4666666666666","51.0666666666666","18079","324636","287085","1144.9","407255","3245127","20303","7223","10651","6975","12347","1727","17351"
"Howard County","MO","18.8","21.7666666666666","5.76666666666666","24.3666666666666","87.1333333333333","447","0.733333333333333","0.266666666666666","5.33333333333333","1.59999999999999","0.1","2.1","91.4666666666666","90.3333333333333","76.8","3589","4575","118864","2.60666666666666","49379","15835","0.899999999999999","499.346666666666","0.599999999999999","61.1333333333333","38311.6666666666","17","50","726","10155","10144","21.9","3431","35603","611","207","363","-1","591","55","507"
"Howard County","NE","21.1333333333333","24","6.16666666666666","20","94.0666666666666","323","0.566666666666666","0.433333333333333","0.466666666666666","2.33333333333333","0.1","0.966666666666666","97.4666666666666","95.6666666666666","77.4666666666666","2672","3090","132932","2.38333333333333","55928","18323","1.36666666666666","536.5","1.33333333333333","62.1999999999999","1390.33333333333","15.5999999999999","49.0666666666666","456","6434","6274","11","1675","35239","339","71","235","-1","331","35","291"
"Howard County","TX","12.8333333333333","21.9","6.26666666666666","12.4333333333333","78.0333333333333","1251","1.6","1.2","7","42.3666666666666","0.1","1.8","88.3","48.9333333333333","66.2","11046","13173","87964","2.79","51340","16363","11.4","864.9","19.5999999999999","54.9333333333333","-1","12.2","42.9666666666666","2619","35459","35012","38.9","-1","-1","1475","363","847","359","1019","295","1087"
"Howell County","MO","19.5666666666666","24","6.46666666666666","17.1333333333333","85.5333333333333","2079","0.8","0.7","0.566666666666666","2.13333333333333","0.0666666666666666","1.76666666666666","96.1","94.2666666666666","68.8333333333333","15848","18246","107364","2.5","36413","14031","1.3","1388.33","1.06666666666666","58.5333333333333","447998.333333333","12.3333333333333","51.3","3315","39893","40400","43.6","36035","374231","2427","603","1203","103","2187","239","1987"
"Hubbard County","MN","24.6666666666666","21.1333333333333","5.43333333333333","26.1333333333333","92.7333333333333","1115","2.76666666666666","0.533333333333333","0.466666666666666","2.2","0.1","2.03333333333333","94.1333333333333","92.7","81.2666666666666","8682","14816","185864","2.37333333333333","53125","19927","1.59999999999999","765.01","1.73333333333333","57.8","217189","15.1333333333333","49.4333333333333","2064","21085","20428","22.1","20183","144059","1451","507","695","27","1383","55","1327"
"Hudson County","NJ","11.7333333333333","20.3","6.93333333333333","40.3","83.8333333333333","41031","1.13333333333333","15.9999999999999","14.9","42.8333333333333","0.2","2.66666666666666","65.0666666666666","29.1","32","253683","283666","367732","2.57666666666666","66938","27159","42.5333333333333","75.4933333333333","39","57.7333333333333","1788587","23.9333333333333","50.2","13287","706271","634266","13731.4","809695","4431727","40987","15095","22255","22403","17163","2059","37631"
"Hudspeth County","TX","16.3333333333333","22.0333333333333","5.73333333333333","10.5","55","179","1.8","1.43333333333333","3.13333333333333","77.3333333333333","0.133333333333333","1.96666666666666","91.6","17.8333333333333","75.3666666666666","1020","1573","47732","3.44666666666666","28633","9491","37","3338.26333333333","49.4","50.0666666666666","-1","19.4666666666666","47.6999999999999","168","3207","3476","0.8","723","7559","155","67","75","119","27","-1","147"
"Huerfano County","CO","31.3","15.9","3.8","23.4","89.8333333333333","387","5.33333333333333","0.966666666666666","1.26666666666666","34.0666666666666","0.266666666666666","3.19999999999999","88.9","61.6333333333333","72.0333333333333","3167","5264","158532","2.01333333333333","36522","16759","3.13333333333333","1254.04333333333","6","58.6","-1","13.7999999999999","49.1333333333333","852","6698","6711","4.2","5987","41943","411","135","163","39","343","43","271"
"Hughes County","OK","18.9333333333333","21.7333333333333","5.63333333333333","12.2333333333333","80.5666666666666","471","20.0333333333333","0.3","5.8","5.5","0.1","7.43333333333333","66.3666666666666","62.7666666666666","74.1666666666666","4396","6262","70800","2.73","37783","13711","1.46666666666666","926.886666666666","3.33333333333333","60.6","-1","15.2666666666666","46.1","928","13514","14003","17.4","4783","74299","619","275","279","127","467","51","543"
"Hughes County","SD","17.0333333333333","24.0666666666666","6.8","33.8","92.2333333333333","1019","11.7333333333333","0.766666666666666","0.799999999999999","3.06666666666666","0","2.66666666666666","84.0333333333333","82.1666666666666","68.3333333333333","7304","7983","171964","2.24333333333333","62966","22451","1.16666666666666","809.366666666666","2.19999999999999","53.7333333333333","-1","7.26666666666666","50.8","1168","17722","17022","23","27247","231471","1211","259","719","71","1051","175","943"
"Humboldt County","CA","17.5333333333333","19.0999999999999","5.2","29.4333333333333","90.4666666666666","7515","6.33333333333333","2.86666666666666","1.46666666666666","11.6666666666666","0.3","5.6","83.4666666666666","74.3666666666666","56.5","54216","63264","304900","2.42","45834","19179","5.43333333333333","3000.68666666666","7.46666666666666","53.5333333333333","-1","12.1333333333333","50.2666666666666","8865","135909","134623","37.7","171667","1172799","8547","2771","4471","1235","6887","751","7335"
"Humboldt County","IA","21.5","23.2333333333333","5.89999999999999","20.2","92.0333333333333","511","0.333333333333333","0.466666666666666","0.833333333333333","4.33333333333333","0","1.2","97.1666666666666","93.4333333333333","75.0333333333333","4190","4724","97500","2.26666666666666","52349","20319","2.19999999999999","347.56","2.86666666666666","59.5333333333333","152483.666666666","11.8666666666666","50.8","758","9612","9815","22.6","5887","72619","651","211","375","-1","619","75","543"
"Humboldt County","NV","13.1333333333333","27.0333333333333","7.26666666666666","15.4","82.5666666666666","583","4.93333333333333","0.9","1.13333333333333","27.0333333333333","0.3","2.86666666666666","89.8","65.3","71.1666666666666","6438","7503","169532","2.58333333333333","64992","22239","11.8666666666666","6572.06666666666","13.7333333333333","54.0666666666666","80026.3333333333","18.7333333333333","47.9333333333333","1138","17283","16528","1.7","56055","216895","859","283","403","147","639","63","707"
"Humphreys County","MS","16.5333333333333","26.4666666666666","6.2","12.1666666666666","67.9666666666666","411","0.166666666666666","0.4","75.5333333333333","3.36666666666666","0.1","1.13333333333333","22.7","20.6666666666666","59.3666666666666","3159","3820","67064","2.71666666666666","27172","12339","1.73333333333333","454.653333333333","1.06666666666666","61.5333333333333","-1","15.5333333333333","52.8333333333333","327","8105","9375","22.4","2891","66951","491","187","267","291","175","103","363"
"Humphreys County","TN","19.8","21.6666666666666","5.7","13.6666666666666","84.6666666666666","775","0.6","0.433333333333333","2.76666666666666","2.4","0","1.63333333333333","94.5333333333333","92.6","77.8","6976","8951","111864","2.61333333333333","44726","16951","1.03333333333333","720.996666666666","1.06666666666666","57","1399411.66666666","22.0666666666666","50.2","1489","18703","18538","34.9","12047","123815","931","327","451","51","803","107","727"
"Hunt County","TX","15.8","23.8333333333333","6.26666666666666","18.8","83.6","4955","1.23333333333333","1.46666666666666","8.26666666666666","16.7","0.2","2.1","86.6666666666666","71.4","69.2","32376","37901","113364","2.74333333333333","51590","17283","6.73333333333333","736.146666666666","9.13333333333333","55.4666666666666","2059770.33333333","20.5333333333333","50.7333333333333","7013","96133","86129","102.5","65711","644227","4179","1423","2191","835","3135","391","3475"
"Hunterdon County","NJ","18.1666666666666","19.8","4.16666666666666","51","94.7333333333333","8135","0.2","4.16666666666666","2.7","6.73333333333333","0.166666666666666","1.4","91.3333333333333","85.3666666666666","83.3666666666666","47052","50277","411500","2.57666666666666","112299","38063","9.26666666666666","517.1","7.13333333333333","60.6","933493.666666666","23","50.6666666666666","6059","127987","128349","300","137499","1566655","9199","2571","5559","943","8007","831","7983"
"Huntingdon County","PA","20.5","18","4.36666666666666","16.0999999999999","88.9","1623","0.166666666666666","0.7","5.86666666666666","2","0","1.23333333333333","92.0666666666666","90.5333333333333","75.9666666666666","16917","22653","129264","2.37","49179","17163","1.36666666666666","891.053333333333","2.33333333333333","59.0666666666666","444946.333333333","20.4","46.7666666666666","3630","44646","45913","52.5","33523","236227","1987","599","1227","55","1859","231","1687"
