County,State,Age.Percent 65 and Older,Age.Percent Under 18 Years,Age.Percent Under 5 Years,Education.Bachelor's Degree or Higher,Education.High School or Higher,Employment.Nonemployer Establishments,Ethnicities.American Indian and Alaska Native Alone,Ethnicities.Asian Alone,Ethnicities.Black Alone,Ethnicities.Hispanic or Latino,Ethnicities.Native Hawaiian and Other Pacific Islander Alone,Ethnicities.Two or More Races,Ethnicities.White Alone,Ethnicities.White Alone	 not Hispanic or Latino,Housing.Homeownership Rate,Housing.Households,Housing.Housing Units,Housing.Median Value of Owner-Occupied Units,Housing.Persons per Household,Income.Median Houseold Income,Income.Per Capita Income,Miscellaneous.Foreign Born,Miscellaneous.Land Area,Miscellaneous.Language Other than English at Home,Miscellaneous.Living in Same House +1 Years,Miscellaneous.Manufacturers Shipments,Miscellaneous.Mean Travel Time to Work,Miscellaneous.Percent Female,Miscellaneous.Veterans,Population.2020 Population,Population.2010 Population,Population.Population per Square Mile,Sales.Accommodation and Food Services Sales,Sales.Retail Sales,Employment.Firms.Total,Employment.Firms.Women-Owned,Employment.Firms.Men-Owned,Employment.Firms.Minority-Owned,Employment.Firms.Nonminority-Owned,Employment.Firms.Veteran-Owned,Employment.Firms.Nonveteran-Owned
Kinney County,TX,24.883333333333333,19.183333333333334,4.833333333333334,12.516666666666666,76.9,179,1.5333333333333334,0.6,2.1333333333333337,61.16666666666667,0.2,2.033333333333333,93.48333333333333,35.349999999999994,77.5,1310,1989,68300,2.5933333333333333,27827,19944,16.05,2408.293333333333,36.416666666666664,72.5,-1.0,8.416666666666668,44.9,657,3196,3598,2.6,649,8174,144,79,39,34,99,19,114
Kiowa County,CO,23.183333333333334,23.083333333333336,7.816666666666666,21.266666666666666,95.11666666666667,139,1.2333333333333334,0.49999999999999994,0.6166666666666667,8.05,0.38333333333333336,1.9166666666666665,95.43333333333334,88.64999999999999,74.05,624,821,85315,2.315,41578,21614,0.95,1588.92,2.0833333333333335,70.66666666666667,-1.0,12.333333333333332,51.05,73,1437,1398,0.8,-1,8514,144,39,99,-1,139,39,99
Kiowa County,KS,22.066666666666666,22.616666666666667,6.166666666666666,26.75,88.73333333333333,214,0.8500000000000001,1.3833333333333333,1.3166666666666667,6.166666666666666,0.08333333333333333,1.7166666666666668,94.71666666666667,88.8,69.69999999999999,1000,1236,112050,2.3266666666666667,51835,21934,3.9000000000000004,756.5283333333333,6.166666666666667,77.41666666666666,-1.0,11.416666666666668,50.55,143,2473,2553,3.5,-1,23604,284,64,124,-1,254,-1,244
Kiowa County,OK,19.566666666666666,23.983333333333334,7.083333333333334,17.2,84.91666666666667,494,7.816666666666667,0.31666666666666665,4.55,11.7,0.1,4.6,82.69999999999999,74.06666666666668,71.41666666666666,3626,5139,61850,2.416666666666667,37726,17899,2.033333333333333,994.745,6.416666666666667,69.91666666666666,-1.0,20.083333333333336,50.21666666666667,704,8651,9446,9.3,-1,48544,734,199,379,44,644,64,609
Kit Carson County,CO,19.116666666666667,24.75,6.116666666666666,17.833333333333332,88.58333333333333,619,1.2666666666666666,0.6833333333333333,1.1666666666666667,19.216666666666665,0.2,1.9166666666666665,94.85,77.26666666666667,66.30000000000001,3011,3564,122265,2.3216666666666663,48482,23164,7.75,1898.1683333333335,10.333333333333332,73.0,-1.0,9.833333333333332,49.13333333333333,539,7252,8270,3.8,10669,95804,649,159,264,34,584,24,554
Kitsap County,WA,18.016666666666666,20.316666666666666,5.7,32.583333333333336,94.6,12984,1.7166666666666666,5.4,3.1500000000000004,8.033333333333333,1.0,6.1,82.63333333333333,76.28333333333333,67.73333333333333,102862,113987,319615,2.485,73243,31244,6.5,328.95,5.749999999999999,68.91666666666667,273473.1666666667,25.333333333333332,48.93333333333333,33444,272038,251133,635.9,354984,2228469,15169,5579,6609,1619,12754,1679,12259
Kittitas County,WA,16.433333333333334,17.016666666666666,4.666666666666666,32.516666666666666,91.35000000000001,2434,1.3,2.216666666666667,1.2,8.966666666666667,0.2,3.45,91.64999999999999,83.78333333333333,58.71666666666667,18043,24408,279865,2.3583333333333334,53832,24299,5.199999999999999,1914.2250000000001,7.25,60.416666666666664,-1.0,17.166666666666668,49.53333333333333,3287,44032,40915,17.8,84504,429984,2604,854,1039,124,2359,189,2184
Kittson County,MN,24.5,21.933333333333334,5.7,25.03333333333333,93.55,284,0.4166666666666667,0.6499999999999999,0.6499999999999999,2.4166666666666665,-0.8333333333333333,1.2000000000000002,97.0,95.05,80.85,1872,2603,81615,2.1916666666666664,57845,25449,2.433333333333333,2272.163333333334,2.25,74.25,-1.0,18.333333333333332,50.083333333333336,307,4245,4552,4.1,-1,107029,479,224,134,-1,459,-1,429
Klamath County,OR,21.28333333333333,21.5,6.0,19.95,88.03333333333333,2934,4.95,1.0833333333333335,0.9,13.483333333333334,0.2,4.25,88.55000000000001,77.48333333333333,64.55,27798,33688,168000,2.3633333333333333,45347,21564,5.383333333333334,5389.153333333334,6.999999999999999,67.58333333333333,374894.0,13.166666666666668,50.016666666666666,7009,68750,66380,11.2,92214,631214,3444,1239,1559,344,2879,404,2664
Kleberg County,TX,13.066666666666666,24.0,6.633333333333333,24.433333333333334,77.68333333333334,1434,0.9666666666666667,2.4,4.1499999999999995,73.11666666666667,0.2,1.5,90.8,20.266666666666666,53.516666666666666,11006,13279,89000,2.6633333333333336,43201,18869,6.65,812.28,33.916666666666664,66.41666666666667,-1.0,16.166666666666668,49.13333333333333,1917,31235,32061,36.4,-1,436949,1744,564,909,989,664,144,1429
Klickitat County,WA,23.933333333333334,19.333333333333336,5.016666666666667,29.5,87.83333333333333,1349,2.6333333333333333,0.8833333333333333,0.6833333333333333,11.799999999999999,0.2,2.8833333333333333,92.81666666666666,82.23333333333333,68.3,8734,10547,249950,2.4383333333333335,53424,24599,8.016666666666666,1559.2583333333334,9.583333333333334,74.0,115848.16666666666,18.083333333333332,49.4,2359,22421,20318,10.9,17364,53719,1454,484,639,179,1239,154,1194
Knott County,KY,18.55,19.98333333333333,5.366666666666666,14.583333333333334,74.31666666666666,684,0.18333333333333335,0.18333333333333335,0.9833333333333334,1.05,0.0,0.9666666666666667,97.76666666666667,96.91666666666666,75.66666666666666,6302,7644,52850,2.338333333333333,31649,15394,0.5166666666666666,365.71166666666664,0.8333333333333335,74.75,-1.0,26.083333333333336,50.55,530,14527,16346,46.5,4409,60399,709,194,389,-1,694,54,559
Knox County,IL,21.516666666666666,19.916666666666664,5.666666666666666,18.583333333333332,88.56666666666666,1804,0.4,0.9833333333333334,8.25,5.933333333333334,0.0,2.7333333333333334,87.55000000000001,82.61666666666667,66.98333333333333,20816,23874,82680,2.2333333333333334,43552,20454,3.1166666666666663,1340.7183333333332,5.166666666666667,75.75,267847.3333333333,15.166666666666664,49.53333333333333,3537,50319,52919,73.9,63619,659379,2784,899,1354,249,2349,229,2194
Knox County,IN,18.116666666666667,21.366666666666667,5.699999999999999,16.433333333333334,88.28333333333333,1564,0.3,0.9666666666666667,3.0166666666666666,2.216666666666667,0.08333333333333333,1.3666666666666667,94.33333333333333,92.4,65.06666666666666,14988,17134,94680,2.333333333333333,46499,21699,1.3,547.8733333333333,1.833333333333333,67.0,386649.0,16.583333333333336,49.38333333333333,2412,36558,38440,74.5,52874,382604,2214,744,1164,69,2019,214,1839
Knox County,KY,17.566666666666666,23.21666666666667,6.283333333333333,13.516666666666666,72.45,1624,0.2833333333333333,0.38333333333333336,1.3,1.2666666666666666,0.016666666666666677,1.3333333333333333,96.66666666666666,95.6,65.31666666666666,12030,14761,84230,2.555,29153,14859,1.4166666666666665,408.595,0.8333333333333335,76.66666666666667,159313.16666666666,20.083333333333336,51.25,1419,30463,31883,82.5,31234,285909,1649,634,789,24,1564,124,1414
Knox County,ME,25.4,17.733333333333334,4.25,32.983333333333334,93.46666666666667,4914,0.48333333333333334,0.6833333333333333,0.7833333333333333,1.5333333333333334,0.0,1.5666666666666667,96.5,95.15,77.48333333333333,17006,24470,210450,2.246666666666667,56415,27604,2.3666666666666667,365.82,2.5000000000000004,74.08333333333333,314850.6666666667,15.416666666666664,50.43333333333333,3158,40451,39736,108.8,80654,527439,6134,1759,3399,109,5664,669,4894
Knox County,MO,22.0,23.6,6.55,16.8,86.58333333333334,299,0.5499999999999999,0.38333333333333336,0.5833333333333333,1.3666666666666667,-0.8333333333333333,1.6833333333333333,96.81666666666666,95.61666666666667,81.3,1529,2276,73730,2.5466666666666664,39076,18604,0.95,522.6016666666667,5.5,72.5,-1.0,18.5,50.083333333333336,314,3790,4131,8.2,-1,31719,394,74,299,-1,379,-1,324
Knox County,NE,25.133333333333333,24.266666666666666,6.266666666666667,20.833333333333336,91.58333333333333,574,10.383333333333333,0.31666666666666665,0.3666666666666667,3.183333333333333,0.1,1.9333333333333333,86.9,85.0,73.85,3621,4954,92250,2.2783333333333333,50645,23674,1.0166666666666668,987.8399999999999,4.0,72.58333333333333,5332.333333333334,14.916666666666668,50.6,695,8407,8701,7.9,2944,68519,614,119,309,-1,584,109,474
Knox County,OH,18.21666666666667,22.71666666666667,6.116666666666666,22.7,90.76666666666667,4119,0.2833333333333333,0.6166666666666667,1.0833333333333335,1.5666666666666667,0.0,1.3833333333333333,96.63333333333333,95.33333333333333,71.9,23133,25903,151830,2.4983333333333335,56415,21989,1.35,517.29,3.75,71.91666666666667,1805230.6666666665,22.166666666666668,51.083333333333336,4419,62462,60921,115.9,50604,487624,4089,1134,2504,119,3814,364,3534
Knox County,TN,15.916666666666666,21.0,5.716666666666667,37.05,91.45,31209,0.4,2.3666666666666667,8.916666666666668,4.483333333333333,0.1,2.25,85.96666666666667,82.16666666666667,64.45,186280,208222,178900,2.3916666666666666,55839,27689,4.866666666666667,555.9000000000001,4.666666666666666,68.58333333333333,4014059.833333333,18.5,51.4,29614,473914,432226,850.5,866114,6605564,34484,11419,19099,3654,29584,3909,28329
Knox County,TX,20.200000000000003,26.1,6.916666666666666,18.833333333333336,81.35000000000001,199,1.2166666666666666,0.2833333333333333,5.85,34.599999999999994,0.016666666666666677,2.6666666666666665,89.9,57.8,80.06666666666668,1407,2034,44315,2.543333333333333,46380,19284,8.65,828.16,20.416666666666664,69.58333333333334,-1.0,15.083333333333336,50.96666666666667,229,3438,3719,4.4,-1,26344,229,124,69,104,94,-1,204
Kodiak Island Borough,AK,10.933333333333334,25.083333333333332,7.416666666666666,26.666666666666664,89.76666666666667,1234,13.083333333333332,21.7,1.3333333333333335,8.616666666666667,0.9833333333333334,7.533333333333333,55.36666666666667,49.38333333333333,54.983333333333334,4301,5472,272500,3.0616666666666665,82983,27394,18.866666666666667,5551.861666666666,22.333333333333336,66.16666666666666,-1.0,9.250000000000002,46.78333333333333,1072,13251,13592,2.1,26264,96559,1599,399,904,379,1114,154,1344
Koochiching County,MN,25.883333333333333,17.9,4.166666666666667,15.783333333333333,91.46666666666667,699,2.5,0.5666666666666667,0.7,1.3,0.0,1.95,94.18333333333332,93.28333333333333,78.4,5639,7943,107200,2.185,49243,24859,5.766666666666667,2614.355,3.416666666666666,75.83333333333334,-1.0,12.0,50.03333333333333,1105,12196,13311,4.3,20169,157929,894,229,494,29,799,129,679
Kootenai County,ID,19.0,22.76666666666667,5.933333333333334,24.883333333333333,93.01666666666667,11159,1.3166666666666667,0.9,0.4,4.800000000000001,0.11666666666666668,2.566666666666667,94.53333333333333,90.43333333333334,70.43333333333334,61199,73205,248380,2.5,55867,24954,2.3833333333333333,1214.6166666666668,2.5833333333333335,69.25,-1.0,18.083333333333332,50.516666666666666,13196,167356,138494,111.3,-1,2084774,12624,3214,6624,684,11364,1184,10524
Kosciusko County,IN,16.916666666666668,23.866666666666667,6.583333333333333,22.8,85.71666666666667,4239,0.4,1.6166666666666667,1.1,8.166666666666666,0.1,1.3666666666666667,95.35,87.76666666666667,75.28333333333333,30780,38827,147030,2.51,59614,24819,4.766666666666667,589.1066666666667,8.583333333333334,70.08333333333333,6029531.5,15.916666666666668,50.016666666666666,4616,79959,77358,145.6,94384,767899,5139,1619,2579,154,4774,364,4429
Kossuth County,IA,24.083333333333332,21.983333333333334,5.75,17.633333333333333,93.61666666666667,1154,0.38333333333333336,0.5833333333333333,1.0166666666666668,3.083333333333333,0.08333333333333333,1.05,96.86666666666667,94.26666666666667,76.5,6663,7506,100265,2.216666666666667,55362,26019,1.25,908.6750000000001,1.7499999999999996,73.58333333333333,729850.6666666667,12.166666666666666,49.63333333333333,1213,14897,15543,16.0,11519,205679,1684,379,1059,24,1604,209,1389
La Crosse County,WI,16.549999999999997,19.733333333333334,5.066666666666666,34.06666666666666,94.8,5519,0.5,4.683333333333334,1.5833333333333335,2.033333333333333,0.0,1.8666666666666667,91.38333333333333,89.65,63.333333333333336,47254,50737,170200,2.375,56789,27134,3.15,376.2416666666667,5.25,67.83333333333333,1618069.8333333335,15.083333333333336,51.16666666666667,7781,120321,114638,253.8,203079,1575904,6924,1949,3929,364,6174,719,5679
La Paz County,AZ,39.18333333333333,16.733333333333334,4.6,11.55,76.63333333333334,664,18.05,0.9,1.2,27.866666666666667,0.18333333333333335,2.9833333333333334,76.76666666666667,56.96666666666667,71.91666666666667,9496,16294,80800,2.1616666666666666,34836,19064,10.333333333333332,4098.6883333333335,14.833333333333332,73.0,-1.0,12.083333333333334,48.733333333333334,2614,17171,20489,4.6,-1,363294,1024,274,629,254,709,159,774
La Plata County,CO,17.53333333333333,18.733333333333334,4.85,43.733333333333334,95.28333333333333,5659,7.55,0.7166666666666667,0.6833333333333333,12.766666666666667,0.1,2.5833333333333335,88.36666666666667,78.45,70.0,21652,28230,386230,2.456666666666667,66915,32909,2.8333333333333335,1487.9099999999999,7.666666666666668,71.58333333333333,70709.83333333333,17.75,49.53333333333333,3403,55359,51334,30.3,174354,630724,6574,2004,3534,504,5804,734,5454
La Salle County,TX,13.45,19.866666666666667,5.7,7.1,61.81666666666667,489,0.8833333333333333,0.4166666666666667,1.5166666666666666,86.56666666666666,0.0,0.7166666666666667,96.46666666666667,11.566666666666666,69.1,2199,2998,76615,2.9233333333333333,46251,17589,7.783333333333333,2592.825,50.25,65.41666666666667,-1.0,22.416666666666668,41.21666666666667,377,6799,6886,4.6,-1,112014,544,139,354,339,184,-1,509
La Salle Parish,LA,16.983333333333334,22.733333333333334,5.983333333333333,13.483333333333333,78.01666666666667,784,1.3666666666666667,0.2833333333333333,12.166666666666666,2.833333333333333,0.0,1.0833333333333335,85.08333333333333,82.64999999999999,77.69999999999999,4949,6733,89815,2.75,42178,18044,2.0,615.7833333333333,1.4166666666666665,74.66666666666666,-1.0,34.666666666666664,48.016666666666666,785,14799,14890,23.8,-1,118564,754,289,394,39,669,34,689
Labette County,KS,19.266666666666666,23.849999999999998,6.483333333333333,18.983333333333334,89.78333333333333,954,2.3666666666666667,0.5,4.35,4.65,0.1,4.083333333333333,88.68333333333334,85.01666666666667,69.76666666666667,8268,10036,74680,2.3883333333333336,46521,20474,0.6833333333333333,854.7549999999999,2.9166666666666665,71.41666666666667,345924.0,12.416666666666668,50.083333333333336,1248,20315,21607,33.5,15579,165464,1104,329,544,99,924,134,889
Lac qui Parle County,MN,27.4,20.566666666666666,4.866666666666666,18.6,92.96666666666667,504,0.3,0.8833333333333333,0.7166666666666666,2.4166666666666665,0.18333333333333335,1.3333333333333333,96.5,94.55,81.18333333333334,3084,3694,87200,2.1566666666666667,52303,27029,2.5,4579.518333333333,3.333333333333334,73.91666666666667,-1.0,14.416666666666668,49.733333333333334,481,6751,7259,9.5,-1,56224,604,149,299,-1,569,19,564
Lackawanna County,PA,20.05,20.416666666666668,5.283333333333333,27.866666666666667,90.65,10324,0.3,2.966666666666667,4.05,8.033333333333333,0.1,1.8499999999999999,90.76666666666667,84.41666666666666,64.71666666666667,86929,100160,151015,2.333333333333333,51689,24914,5.483333333333333,477.8883333333333,8.083333333333334,72.58333333333333,-1.0,17.916666666666664,51.45,14051,215364,214437,467.1,343049,2655284,13414,3774,8144,959,11984,1279,11349
Laclede County,MO,17.65,24.7,6.8500000000000005,14.316666666666666,84.61666666666667,2254,0.8,0.5833333333333333,0.9,2.533333333333333,0.1,2.066666666666667,95.55,93.38333333333333,69.58333333333333,14077,16030,111050,2.496666666666667,45883,19209,1.0333333333333332,1018.9549999999999,1.5833333333333335,72.83333333333333,1106264.0,17.416666666666668,50.78333333333333,3185,35939,35571,46.5,39949,418639,2759,694,1584,59,2549,304,2194
Lafayette County,AR,24.166666666666664,18.78333333333333,4.95,14.95,79.33333333333334,269,0.48333333333333334,0.5833333333333333,36.43333333333333,2.75,0.0,1.25,61.18333333333334,59.2,78.03333333333333,2772,4397,62530,2.45,31952,21559,1.7833333333333334,513.9416666666666,1.4166666666666665,75.33333333333333,-1.0,21.166666666666668,51.2,444,6446,7645,14.5,2619,25389,494,89,284,59,414,64,404
Lafayette County,FL,16.75,19.933333333333334,4.183333333333334,11.383333333333335,75.81666666666666,294,0.7833333333333333,0.2833333333333333,13.116666666666665,13.666666666666668,0.1,1.55,84.16666666666667,71.66666666666666,83.65,2265,3390,106685,3.1833333333333336,48422,17309,7.2,902.5349999999999,17.416666666666668,72.0,-1.0,23.166666666666664,43.333333333333336,665,8330,8870,16.3,-1,38834,464,114,189,39,414,24,429
Lafayette County,MO,18.73333333333333,23.05,5.883333333333334,19.75,89.98333333333333,1724,0.5833333333333333,0.5,2.2333333333333334,3.0166666666666666,0.2,2.2666666666666666,94.23333333333333,91.78333333333333,71.41666666666666,13062,14833,139130,2.4533333333333336,57392,24634,1.3499999999999999,679.055,1.5,70.91666666666666,-1.0,22.916666666666664,50.4,2139,32933,33381,53.1,20154,312894,2514,654,1244,59,2399,114,2129
Lafayette County,MS,12.966666666666667,18.433333333333334,5.1499999999999995,44.2,89.71666666666667,3909,0.3,2.2666666666666666,23.7,2.6333333333333333,0.1,1.2833333333333334,72.33333333333334,70.2,61.56666666666666,18223,26128,193580,2.6366666666666667,49113,23134,3.566666666666667,592.475,4.166666666666667,62.166666666666664,139649.0,16.083333333333332,51.45,2007,55330,47351,75.0,113009,457319,3494,1109,1979,699,2569,404,2889
Lafayette County,WI,18.916666666666664,24.066666666666666,6.233333333333333,18.416666666666668,90.63333333333333,1109,0.6,0.5,0.48333333333333334,4.216666666666667,0.0,0.8500000000000001,97.56666666666666,93.85,76.68333333333334,6700,7315,136965,2.48,58757,23704,2.533333333333333,527.825,6.25,75.33333333333333,225133.1666666667,20.999999999999996,49.38333333333333,992,16653,16836,26.6,-1,99614,1119,299,714,-1,1064,224,844
Lafayette Parish,LA,13.383333333333335,23.650000000000002,6.716666666666667,32.21666666666667,88.08333333333333,20689,0.4,1.95,26.766666666666666,4.583333333333333,0.016666666666666677,1.5833333333333335,69.28333333333333,65.4,64.91666666666666,90699,103797,181500,2.5816666666666666,56072,26574,4.233333333333333,315.45000000000005,8.25,69.58333333333334,-1.0,20.0,51.35,12141,240734,221578,824.6,652154,3629244,23504,7999,12204,4774,17929,2309,19749
Lafourche Parish,LA,15.616666666666667,23.1,6.3,16.549999999999997,77.46666666666667,5979,2.9833333333333334,0.9,13.533333333333333,4.433333333333334,0.1,1.9666666666666668,80.51666666666667,76.78333333333333,76.7,36587,41535,152750,2.6166666666666667,54682,23899,2.8666666666666667,987.9183333333334,11.416666666666668,74.16666666666667,720094.0,24.25,50.86666666666667,3965,97635,96318,90.2,96079,804634,6674,1909,3674,909,5499,529,5679
LaGrange County,IN,13.683333333333334,32.516666666666666,9.016666666666667,10.466666666666667,61.849999999999994,3204,0.3,0.4,0.5,4.15,0.0,0.7833333333333333,97.95,94.08333333333333,81.56666666666666,12243,14933,189950,3.1550000000000002,61682,20454,1.7333333333333334,571.8616666666667,36.16666666666667,73.0,1180267.3333333333,19.583333333333332,49.266666666666666,1473,40111,37128,97.8,33039,236964,3769,929,2014,54,3609,184,3514
Lake and Peninsula Borough,AK,11.083333333333334,28.51666666666667,9.8,15.983333333333334,87.8,199,61.983333333333334,2.6333333333333333,1.25,3.45,0.3,9.983333333333334,23.933333333333334,22.516666666666666,70.31666666666666,438,1506,118485,2.9966666666666666,45411,20694,2.1166666666666667,19807.32,9.250000000000002,75.5,47564.0,4.666666666666666,48.6,64,1506,1631,0.1,8164,-1,379,39,304,239,124,109,259
Lake County,CA,22.683333333333334,21.066666666666666,5.883333333333334,15.616666666666667,85.73333333333333,3244,4.433333333333334,1.4,2.1,21.516666666666666,0.3,4.666666666666667,87.11666666666667,69.43333333333334,65.78333333333333,25805,34757,213430,2.4466666666666668,45288,22799,8.683333333333334,1088.1100000000001,13.333333333333334,68.66666666666666,67113.16666666667,25.416666666666664,50.0,5597,67499,64665,51.5,74024,435279,3719,1349,1909,529,3094,419,3174
Lake County,CO,14.0,20.35,5.75,31.599999999999998,84.21666666666667,534,2.6,0.7666666666666667,0.95,35.8,0.016666666666666677,2.3666666666666667,93.31666666666666,60.7,67.93333333333334,3339,4458,220815,2.2550000000000003,49570,24264,10.333333333333334,445.52500000000003,15.25,69.58333333333334,-1.0,26.25,46.2,496,7422,7310,19.4,10919,31164,799,194,449,199,559,49,694
Lake County,FL,26.916666666666668,19.049999999999997,4.833333333333333,23.416666666666668,88.98333333333333,23749,0.6,2.283333333333333,11.35,16.216666666666665,0.18333333333333335,2.0500000000000003,83.60000000000001,69.31666666666666,74.63333333333333,131470,160767,174950,2.5466666666666664,52930,23619,9.333333333333334,856.0216666666668,11.833333333333334,70.08333333333333,-1.0,24.833333333333336,51.6,33092,372575,297052,316.6,329099,3134204,21109,7824,10834,5534,14974,2279,18004
Lake County,IL,14.366666666666667,24.15,5.733333333333333,44.733333333333334,90.31666666666666,46729,0.9,8.200000000000001,7.5,22.166666666666664,0.1,2.166666666666667,81.13333333333334,61.05,73.48333333333333,245277,264816,263380,2.79,87434,38134,18.6,435.70500000000004,23.833333333333336,72.5,10038314.0,25.166666666666668,50.016666666666666,31176,712816,703462,1585.6,1166034,12417109,53039,17814,29379,10629,40654,3964,46649
Lake County,IN,16.516666666666666,23.4,5.966666666666667,22.133333333333333,88.41666666666667,24494,0.5833333333333333,1.6666666666666665,24.549999999999997,19.35,0.1,1.9666666666666668,71.23333333333333,53.949999999999996,69.68333333333334,185955,213962,147350,2.5883333333333334,54945,24099,6.783333333333333,500.9916666666667,12.083333333333334,72.41666666666666,25693221.5,24.166666666666664,51.6,27306,497288,496005,994.1,972519,6246079,29579,12314,14239,11164,17299,2414,25734
Lake County,MI,29.2,16.566666666666666,4.5,11.316666666666666,82.05000000000001,504,0.9,0.2833333333333333,8.183333333333334,2.5,0.0,2.9333333333333336,87.78333333333333,85.88333333333333,83.71666666666667,4541,15410,86615,2.5283333333333333,35994,17049,1.5666666666666667,518.98,2.25,74.41666666666667,-1.0,22.333333333333336,49.45,1087,11966,11539,20.3,-1,50129,644,244,289,44,579,44,549
Lake County,MN,26.433333333333334,19.05,4.833333333333333,27.583333333333336,94.56666666666666,719,0.6833333333333333,0.5666666666666667,0.5833333333333333,1.4166666666666665,0.0,1.3833333333333333,96.69999999999999,95.38333333333333,82.1,5157,7991,171115,2.0016666666666665,59029,28504,1.4666666666666666,1974.0533333333333,1.333333333333333,74.83333333333333,139799.0,17.5,48.766666666666666,924,10865,10866,5.2,30489,113304,884,169,524,-1,799,114,684
Lake County,MT,22.2,23.45,5.9,28.8,91.53333333333333,2084,24.433333333333334,0.5,0.48333333333333334,4.683333333333334,0.1,7.033333333333333,67.36666666666667,65.2,71.51666666666667,11809,16897,247350,2.4716666666666667,47024,21154,1.8833333333333333,1313.4750000000004,3.833333333333333,70.66666666666667,60341.5,15.916666666666668,50.71666666666667,2525,30794,28746,19.3,27884,223614,2559,819,1214,334,2089,239,2094
Lake County,OH,20.166666666666668,19.9,4.916666666666667,26.98333333333333,92.11666666666666,13794,0.2,1.4833333333333334,4.65,4.583333333333334,0.0,1.7666666666666666,91.83333333333333,87.89999999999999,74.33333333333334,95973,103192,155380,2.3600000000000003,63058,28674,5.466666666666667,332.1883333333334,6.166666666666667,74.08333333333333,5037636.5,19.416666666666664,51.2,15225,232040,230041,1011.2,338974,2920829,16384,4799,10219,869,15004,1684,14019
Lake County,OR,25.083333333333332,19.0,4.783333333333333,16.766666666666666,86.03333333333333,409,2.533333333333333,1.2666666666666666,0.7,8.466666666666667,0.18333333333333335,3.9,91.41666666666667,84.28333333333333,62.61666666666667,3526,4526,146350,2.065,37181,20199,4.3500000000000005,6880.613333333333,5.25,68.08333333333334,28745.666666666664,11.916666666666668,46.9,791,8103,7895,1.0,5524,62389,624,254,219,-1,544,49,479
Lake County,SD,23.05,20.033333333333335,5.5,32.2,91.30000000000001,769,1.2999999999999998,0.9166666666666667,1.25,2.6500000000000004,0.08333333333333333,1.6333333333333333,94.9,92.81666666666666,74.25,4690,5824,160080,2.5116666666666667,59691,28104,1.9333333333333333,565.05,2.5833333333333335,67.25,311706.5,14.416666666666668,47.96666666666667,856,11278,11200,19.9,11939,135279,1209,374,584,39,1124,94,1009
Lake County,TN,16.366666666666667,14.516666666666667,4.166666666666666,9.0,72.51666666666667,254,0.5,0.2,28.016666666666666,2.5,0.0,1.9666666666666668,69.31666666666666,67.3,54.81666666666667,2236,2602,79865,2.11,33845,13109,1.4500000000000002,227.5283333333333,1.5833333333333335,66.16666666666666,-1.0,14.916666666666668,37.016666666666666,448,7111,7832,47.2,4369,24829,334,139,159,49,259,34,274
Lake of the Woods County,MN,24.833333333333332,18.566666666666666,4.75,16.216666666666665,92.45,314,0.9,1.6166666666666667,0.6333333333333333,1.6666666666666665,-0.8333333333333333,2.533333333333333,94.31666666666666,92.76666666666667,82.11666666666667,1505,3850,155165,2.503333333333333,48984,21364,1.0500000000000003,1182.3666666666666,0.6666666666666665,74.0,-1.0,16.416666666666664,47.766666666666666,300,3793,4045,3.1,23114,44299,329,19,264,-1,304,89,219
Lamar County,AL,21.916666666666664,21.45,5.583333333333334,11.5,81.26666666666667,744,0.2833333333333333,0.1,10.466666666666667,1.8166666666666664,0.0,1.65,87.43333333333334,85.96666666666667,74.91666666666666,5894,7411,78550,2.3366666666666664,37973,18859,0.7666666666666667,546.0533333333333,0.6666666666666665,74.66666666666666,278468.1666666667,23.0,51.03333333333333,822,13991,14564,24.1,-1,67444,929,414,389,109,769,69,809
Lamar County,GA,17.166666666666664,20.783333333333335,5.75,15.533333333333333,86.15,1009,0.38333333333333336,0.75,30.116666666666667,2.533333333333333,0.0,1.7833333333333334,67.03333333333333,65.01666666666667,69.35,6473,7634,141765,2.683333333333333,44206,18674,1.95,562.4616666666668,2.1666666666666665,73.5,192033.1666666667,21.916666666666664,52.21666666666667,1323,18447,18317,99.8,10989,89329,1129,339,679,314,779,129,934
Lamar County,MS,13.933333333333334,24.883333333333333,6.566666666666666,33.93333333333334,89.55000000000001,4154,0.3,1.4666666666666668,20.933333333333334,2.833333333333333,0.1,1.3666666666666667,75.81666666666666,73.48333333333333,67.21666666666667,22043,24651,175400,2.7583333333333333,58799,25049,2.6999999999999997,571.5983333333334,3.583333333333333,66.66666666666667,-1.0,21.25,51.96666666666667,3799,63534,55658,112.0,98389,867819,4319,1414,2399,589,3569,534,3459
Lamar County,TX,19.316666666666666,23.616666666666667,6.5,18.333333333333332,84.1,3339,1.8666666666666667,0.7833333333333333,13.5,8.25,0.0,2.95,80.81666666666666,73.71666666666667,64.61666666666667,19726,22827,96800,2.475,44279,20864,4.033333333333333,909.8166666666667,6.999999999999999,69.66666666666666,1793868.1666666665,16.333333333333336,51.86666666666667,3200,49993,49793,54.9,60874,565464,3094,944,1764,649,2279,319,2604
