"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Lenoir County","NC","18.2833333333333","22.8166666666666","5.85","14.15","79.1166666666666","538","0.6","0.7","41.0666666666666","7.56666666666666","0.2","1.26666666666666","56.15","49.9","59.9666666666666","23499","27320","94416","2.44833333333333","36375","3976","3.81666666666666","469.298333333333","0.483333333333333","13.2666666666666","-1","3.06666666666666","52.2","4343","57925","59495","148.5","13059","121482","744","240","432","190","522","146","547"
"Leon County","FL","11.8166666666666","19.0166666666666","5.2","44.5333333333333","92.0833333333333","3773","0.3","3.34999999999999","31.6666666666666","6.19999999999999","0.1","2.15","62.4166666666666","57.2333333333333","53.6666666666666","110923","127734","186600","2.40333333333333","47491","5096","6.55","424.325","0.833333333333333","11.75","66672.8333333333","2.65","52.5333333333333","17321","285356","275487","413.1","104829","580397","3766","1409","1970","1048","2538","443","3086"
"Leon County","TX","23.65","22.3166666666666","6.6","14.6666666666666","82.7166666666666","254","0.816666666666666","0.783333333333333","7.46666666666666","14.3333333333333","0","1.4","89.5333333333333","76.2166666666666","82.8166666666666","6364","9596","93750","2.635","44218","5020","5.53333333333333","1024.43333333333","1.08333333333333","13.9666666666666","-1","4.16666666666666","50.3833333333333","1771","16671","16801","15.7","3006","26135","241","64","115","27","202","21","192"
"Leslie County","KY","16.6166666666666","21.5666666666666","6.25","7.53333333333333","64.4666666666666","80","0.116666666666666","0.216666666666666","0.316666666666666","0.466666666666666","0.0166666666666666","0.85","98.4166666666666","97.9666666666666","78.4","4185","5294","47933","2.59166666666666","29682","2638","0.216666666666666","261.556666666666","-0.683333333333333","14.2166666666666","-1","4.73333333333333","50.4166666666666","458","10851","11310","28.2","-1","9263","68","27","28","-1","64","-1","62"
"Letcher County","KY","17.2333333333333","21.6166666666666","5.88333333333333","11.6","74.95","188","0.2","0.2","0.6","0.716666666666666","-0.166666666666666","0.633333333333333","98.45","97.7333333333333","75.2","9425","11623","55516","2.51166666666666","30981","3439","0.4","524.443333333333","-0.649999999999999","14.5666666666666","-1","3.58333333333333","50.6833333333333","1181","23058","24519","72.6","-1","25206","248","81","141","-1","239","18","221"
"Levy County","FL","23.2666666666666","19.7333333333333","5.01666666666666","11.2833333333333","81.7333333333333","492","0.7","0.733333333333333","9.46666666666666","8.21666666666666","0.1","1.75","87.1666666666666","79.8666666666666","77.5333333333333","15714","20037","94450","2.52333333333333","34844","3595","3.38333333333333","529.835","0.366666666666666","13.7","-1","4.14999999999999","50.8499999999999","4610","40163","40801","36.5","4801","60126","479","181","236","81","381","52","399"
"Lewis and Clark County","MT","16.7333333333333","21.7166666666666","5.88333333333333","37.9333333333333","94.85","958","2.21666666666666","0.7","0.5","3.06666666666666","0.1","2.45","94.05","91.5","71.8166666666666","26778","30818","210166","2.35333333333333","57834","5749","1.45","739.071666666666","-0.383333333333333","12.9166666666666","-1","1.96666666666666","50.75","6322","66708","63395","18.3","23672","166435","1158","390","552","57","1042","124","932"
"Lewis County","ID","24.5666666666666","22.7833333333333","5.18333333333333","16.4833333333333","88.3333333333333","43","6.1","0.7","0.433333333333333","4.11666666666666","0.2","2.9","89.5833333333333","86.2833333333333","73.3166666666666","1658","1888","119216","2.28499999999999","36866","4014","2.45","406.416666666666","-0.2","13.9","7640.5","2.94999999999999","49.6833333333333","455","3788","3821","8","817","4419","76","27","35","-1","70","9","62"
"Lewis County","KY","16.9166666666666","22.7333333333333","6.23333333333333","10.35","74.2166666666666","144","0.216666666666666","0.1","0.4","0.716666666666666","-0.166666666666666","0.716666666666666","98.5666666666666","97.8666666666666","78.4166666666666","5047","6490","60833","2.70333333333333","28847","3309","0.116666666666666","348.914999999999","-0.566666666666666","14.2999999999999","15798.1666666666","5.78333333333333","50.1833333333333","859","13747","13870","28.7","-1","11741","173","40","112","-1","167","29","137"
"Lewis County","MO","18.1333333333333","22.6833333333333","5.83333333333333","12.6833333333333","87.5833333333333","110","0.333333333333333","0.4","3.28333333333333","1.65","0.1","1.78333333333333","94.1833333333333","92.75","74.5166666666666","3906","4505","83233","2.39666666666666","42723","3789","1.55","527.715","-0.45","13.7666666666666","-1","3.23333333333333","49.9666666666666","813","10121","10211","20.2","678","14281","111","28","59","-1","95","-1","92"
"Lewis County","NY","17","23.4666666666666","6.28333333333333","14.3999999999999","88.0166666666666","278","0.3","0.4","0.866666666666666","1.71666666666666","0.1","1.1","97.2166666666666","95.8166666666666","77.6333333333333","10606","15374","109366","2.51833333333333","48120","4450","1.68333333333333","504.08","-0.35","14.6","88775.5","3.14999999999999","49.3833333333333","2207","27114","27087","21.3","3176","43113","306","74","166","4","286","14","275"
"Lewis County","TN","19.1333333333333","22.15","5.78333333333333","11.4833333333333","78.8","151","0.45","0.6","2.18333333333333","2.25","0.0166666666666666","1.41666666666666","95.3333333333333","93.2333333333333","75","4745","5481","94600","2.49166666666666","34877","3585","2.61666666666666","552.365","-0.216666666666666","14.7333333333333","7659.33333333333","3.5","51.1","1170","12018","12161","43.1","-1","29917","169","47","98","5","158","22","139"
"Lewis County","WA","20.05","21.7999999999999","5.81666666666666","14.6166666666666","86.1666666666666","621","1.83333333333333","1.05","0.816666666666666","9.83333333333333","0.216666666666666","3.16666666666666","92.75","84.2333333333333","68.9333333333333","29708","34360","185100","2.52","44630","4520","5.03333333333333","399.633333333333","0.666666666666666","13.1166666666666","206352.333333333","3.91666666666666","49.9833333333333","7816","76298","75455","31.4","15605","152040","833","248","390","69","718","121","645"
"Lewis County","WV","19.7666666666666","20.5","5.63333333333333","15.4166666666666","85.3166666666666","135","0.216666666666666","0.433333333333333","0.616666666666666","1.03333333333333","0","1.21666666666666","97.4333333333333","96.5166666666666","71.5833333333333","6471","7923","93533","2.48666666666666","36817","3969","0.916666666666666","63.3166666666666","-0.566666666666666","13.8166666666666","-1","4.11666666666666","50.5333333333333","1445","16517","16372","42.5","5719","50199","200","63","120","3","184","14","164"
"Lexington city","VA","14.35","11.75","3.46666666666666","42.5333333333333","80.4833333333333","-1","0.25","3.25","9.46666666666666","4.18333333333333","0.0833333333333333","2.3","84.4499999999999","80.7666666666666","54.9833333333333","1783","2107","258200","2.045","37526","3173","5.11666666666666","-0.416666666666666","0.199999999999999","12.4666666666666","-1","1.81666666666666","44.2","316","7312","7042","2820.21666666666","5692","15443","114","44","55","3","98","14","86"
"Lexington County","SC","14.5333333333333","23.5833333333333","6.03333333333333","28.9833333333333","88.6","3465","0.5","1.78333333333333","15.2833333333333","5.88333333333333","0.1","1.83333333333333","80.5","75.45","74.2833333333333","105302","120197","142916","2.54","55246","5277","4.91666666666666","713.585","0.349999999999999","13.5833333333333","603384.333333333","3.48333333333333","51.15","22912","280571","262391","375.4","75866","662411","3703","1237","2099","520","3056","497","3024"
"Liberty County","FL","12.3333333333333","18.7333333333333","4.73333333333333","13.0666666666666","76.5666666666666","69","1.28333333333333","0.416666666666666","19.7","6.66666666666666","0","1.61666666666666","76.9666666666666","71.3333333333333","78.15","2330","3346","78184","2.89333333333333","39404","2977","3.75","547.643333333333","-0.0666666666666667","13.7","23112.8333333333","4.01666666666666","37.6833333333333","630","8296","8365","10","327","5035","63","20","40","4","55","7","52"
"Liberty County","GA","7.85","28.6333333333333","10.9833333333333","19.8833333333333","90.8666666666666","534","0.8","2.35","41.5","12.2","0.6","4.36666666666666","50.4","41.45","50.2","23119","27458","126500","2.69666666666666","44527","3801","6.36666666666666","458.383333333333","1.3","10.75","-1","2.81666666666666","48.9666666666666","10003","65207","63453","129.5","-1","94007","536","230","250","277","233","46","460"
"Liberty County","MT","20.1833333333333","21.0333333333333","5.58333333333333","19.7","74.6166666666666","22","0.4","0.116666666666666","0.333333333333333","0.716666666666666","0","1.25","97.8166666666666","97.1833333333333","62.3333333333333","855","1035","102517","2.54166666666666","44556","7219","3.43333333333333","500.375","3.16666666666666","15.2833333333333","-1","0.866666666666666","52.2666666666666","150","2293","2339","1.6","124","2134","19","-1","9","-1","17","-1","17"
"Liberty County","TX","12.7333333333333","25.4166666666666","6.88333333333333","8.95","75.4666666666666","1027","1.03333333333333","0.7","10.7","22.0166666666666","0.1","1.61666666666666","85.8333333333333","65.4333333333333","77.6666666666666","25182","30040","88933","2.82333333333333","47939","3909","7.01666666666666","1018.66166666666","2.73333333333333","12.7666666666666","-1","5.33333333333333","50.7666666666666","5423","80368","75643","65.3","11252","132773","856","289","459","240","588","79","740"
"Licking County","OH","15.4666666666666","23.5833333333333","6","22.5999999999999","89.5833333333333","2028","0.3","1.13333333333333","3.86666666666666","1.76666666666666","0.0166666666666666","2.06666666666666","92.55","91.1","72.9","64013","70173","152950","2.56666666666666","56693","5268","1.85","954.016666666666","-0.2","13.5833333333333","493156.5","3.53333333333333","50.9833333333333","14305","170911","166492","243.9","35449","409157","2221","732","1244","114","2040","239","1837"
"Limestone County","AL","14.0333333333333","23.2166666666666","5.83333333333333","23.2","82.0333333333333","1038","0.8","1.45","13.5666666666666","5.86666666666666","0.2","2.15","81.8333333333333","76.9666666666666","76.7666666666666","31852","35625","138550","2.61","50463","4734","4.2","395.981666666666","0.283333333333333","13.5833333333333","140238.5","3.66666666666666","49.75","6998","92917","82782","147.8","13566","129516","994","373","511","141","822","125","835"
"Limestone County","TX","17.9","22.9166666666666","6.26666666666666","12.8","79.6","219","1.11666666666666","0.633333333333333","18","21.1","0.1","1.63333333333333","78.5166666666666","59.35","75.0166666666666","8003","10595","85233","2.71333333333333","39755","3765","9.48333333333333","627.973333333333","2.31666666666666","13.5666666666666","32192.8333333333","2.83333333333333","48.2","1761","23295","23384","25.8","3687","43962","195","62","89","44","132","11","167"
"Lincoln County","AR","13.9","17.55","4.33333333333333","8.2","74.7666666666666","89","0.433333333333333","0.316666666666666","30.25","3.7","0","1.25","67.6833333333333","64.6833333333333","70.9333333333333","4119","4876","62133","2.47833333333333","35013","2459","1.55","905.911666666666","-0.0833333333333333","13.6","-1","3.46666666666666","38.85","877","13799","14134","25.2","-1","9583","109","41","52","27","77","3","95"
"Lincoln County","CO","17.4333333333333","19.8166666666666","5.6","15.1","83.0666666666666","63","1.15","1","5.58333333333333","13.6333333333333","0.1","1.73333333333333","90.5166666666666","78.1666666666666","68.6833333333333","1791","2441","120350","2.14333333333333","42801","2791","5.23333333333333","583.263333333333","0.783333333333333","14.4333333333333","-1","2.05","41.0166666666666","468","5537","5467","2.1","1598","30644","53","13","24","6","42","-1","40"
"Lincoln County","GA","21.3333333333333","19.0166666666666","4.69999999999999","12.15","82.1","103","0.433333333333333","0.5","31.15","1.43333333333333","0.0166666666666666","1.03333333333333","66.8833333333333","65.7833333333333","78.0833333333333","3407","4803","107700","2.28833333333333","36311","4485","1.06666666666666","533.213333333333","-0.416666666666666","14.7666666666666","1777.66666666666","5","50.8166666666666","707","7633","7996","38","-1","6468","111","44","62","14","95","14","95"
"Lincoln County","ID","12.6","30.3166666666666","6.9","11.55","74.85","42","1.73333333333333","0.533333333333333","0.5","30.4","0.2","1.73333333333333","95.3833333333333","66.4833333333333","71.1166666666666","1634","1967","124516","3.18833333333333","43703","3608","14.1","601.885","3.31666666666666","13.9","-1","4.1","48.45","294","5285","5208","4.3","193","-1","58","9","25","-1","50","-1","52"
"Lincoln County","KS","21.4833333333333","23.8666666666666","6.05","20.2166666666666","92.3","38","0.733333333333333","0.316666666666666","0.533333333333333","2.61666666666666","-0.166666666666666","1.3","97.2","94.8166666666666","78.7333333333333","1387","1855","65033","2.24833333333333","41521","4299","1.81666666666666","488.383333333333","-0.433333333333333","14.3833333333333","-1","2.68333333333333","49.9833333333333","367","3129","3241","4.5","-1","1524","53","7","28","-1","47","-1","43"
"Lincoln County","KY","17.05","23.7","6.26666666666666","10.1666666666666","77.3166666666666","269","0.216666666666666","0.216666666666666","2.36666666666666","1.53333333333333","0","1.41666666666666","95.7833333333333","94.3833333333333","76.05","9692","10891","91483","2.51666666666666","35195","3579","0.416666666666666","417.625","-0.266666666666666","13.8166666666666","31343.8333333333","3.95","51","1596","24417","24742","74.1","2095","24312","347","75","212","14","326","39","300"
"Lincoln County","ME","25.7833333333333","17.4666666666666","4.16666666666666","33.1666666666666","93.0166666666666","775","0.4","0.8","0.516666666666666","1.05","0","1.23333333333333","97.05","96.2","82.7833333333333","14903","23750","209233","2.26499999999999","51437","5598","2.45","219.403333333333","-0.383333333333333","14","-1","3.46666666666666","51","3603","34347","34457","75.6","14104","70287","1076","277","583","13","1041","144","864"
"Lincoln County","MN","24.9333333333333","22.5666666666666","5.61666666666666","18.9666666666666","91.4","81","0.333333333333333","0.416666666666666","0.216666666666666","1.96666666666666","0.1","0.866666666666666","98.15","96.4166666666666","81.3833333333333","2483","3120","88933","2.27166666666666","48730","5041","1.25","503.676666666666","-0.616666666666666","13.5666666666666","-1","3","49.6666666666666","534","5764","5896","11","-1","11156","95","11","63","-1","90","4","82"
"Lincoln County","MO","12.6166666666666","26.2333333333333","6.85","14.6333333333333","85.9166666666666","599","0.4","0.583333333333333","2","2.26666666666666","0.1","1.73333333333333","95.2666666666666","93.3166666666666","78.1666666666666","18809","21229","151716","2.815","54728","4473","1.53333333333333","970.843333333333","-0.55","13.7999999999999","64539.5","4.8","49.8333333333333","3837","55136","52566","83.9","-1","74637","697","233","358","18","657","91","572"
"Lincoln County","MS","15.9166666666666","24.4666666666666","6.25","16.7","83.3833333333333","452","0.2","0.4","30.8833333333333","1.13333333333333","0","0.766666666666666","67.7333333333333","66.9","74.2166666666666","12988","15346","87333","2.625","37516","3922","0.75","512.82","-0.649999999999999","14.4666666666666","-1","3.7","52.2","1898","34797","34869","59.5","7263","90092","383","141","187","109","257","27","332"
"Lincoln County","MT","25.5833333333333","18.3166666666666","4.61666666666666","18.5166666666666","87.2666666666666","285","1.21666666666666","0.4","0.4","2.88333333333333","0.1","2.46666666666666","95.55","93.1333333333333","78.7166666666666","8747","11499","164866","2.21333333333333","34467","4179","2.5","1353.845","0.05","14","2799.33333333333","2","49.5666666666666","2483","19217","19687","5.4","4394","28761","347","94","175","7","315","28","290"
"Lincoln County","NC","16.2333333333333","21.7666666666666","5.03333333333333","20","84.3166666666666","1058","0.416666666666666","0.633333333333333","5.8","7.25","0.0166666666666666","1.35","91.6333333333333","85.1","76.9833333333333","30477","34567","157500","2.58333333333333","50372","5294","4.95","498.973333333333","0.333333333333333","14","314148.5","4.21666666666666","50.2333333333333","5956","80992","78265","262.7","12572","131638","878","289","478","92","762","75","757"
"Lincoln County","NE","17.6","24.2333333333333","6.25","20.0333333333333","91.8333333333333","371","0.933333333333333","0.9","1.05","8.43333333333333","0.1","1.51666666666666","95.6","88.2","68.3333333333333","15032","16655","117233","2.33666666666666","50097","5260","2.05","591.853333333333","0.0333333333333334","13.1166666666666","33459.1666666666","1.75","50.4833333333333","3198","35626","36288","14.2","-1","121459","536","171","270","15","490","61","416"
"Lincoln County","NM","26.7833333333333","18.5333333333333","4.86666666666666","23.9666666666666","86.5833333333333","315","3.9","0.516666666666666","1.01666666666666","31.9833333333333","0.183333333333333","1.55","92.8166666666666","63.1333333333333","79.1","8499","17789","162566","2.35666666666666","43547","4574","6.9","1033.34833333333","2.66666666666666","13.9333333333333","-1","2.18333333333333","50.4666666666666","2143","19799","20497","4.2","10085","46610","464","167","183","84","350","40","396"
"Lincoln County","NV","20.7166666666666","22.2","4.2","16.85","83.2833333333333","51","1.48333333333333","0.783333333333333","3.46666666666666","7.71666666666666","0.316666666666666","2.25","91.8","84.9166666666666","64.8833333333333","1977","2746","140650","2.47166666666666","43196","4404","2.96666666666666","2533.83333333333","0.05","13.0333333333333","-1","2.9","46.1","580","5070","5345","0.5","-1","-1","46","12","23","-1","42","-1","43"
"Lincoln County","OK","17.2666666666666","24.4166666666666","5.86666666666666","13","85.5333333333333","412","7.05","0.316666666666666","1.91666666666666","3.18333333333333","0.0166666666666666","5.28333333333333","85.4166666666666","82.9833333333333","77.1166666666666","13174","15257","95633","2.57499999999999","44001","4208","0.766666666666666","317.385","-0.566666666666666","14.5666666666666","38585","4.21666666666666","50.1166666666666","3270","34426","34273","36","3771","39850","393","134","210","62","320","50","328"
"Lincoln County","OR","25.6333333333333","16.9166666666666","4.85","24.4833333333333","90.1666666666666","600","4","1.31666666666666","0.733333333333333","8.66666666666666","0.2","3.65","90.0166666666666","83.0833333333333","65.5166666666666","20977","30907","239533","2.18333333333333","43284","4642","5.16666666666666","762.028333333333","0.366666666666666","13.0833333333333","96565.6666666666","2.3","51.45","5722","47070","46034","47","36072","96793","803","246","401","63","684","72","664"
"Lincoln County","SD","10.9","28.95","8.11666666666666","39.1","95.4666666666666","889","0.533333333333333","1.33333333333333","1.38333333333333","1.9","0.0166666666666666","1.55","95.2","93.45","76.95","17666","19465","192216","2.70833333333333","76038","6675","2.34999999999999","910.713333333333","-0.0499999999999999","13.15","-1","2.41666666666666","50.4166666666666","2953","53816","44828","77.7","-1","81761","819","245","427","21","768","78","681"
"Lincoln County","TN","18.6166666666666","22.4666666666666","5.61666666666666","15.9833333333333","80.9166666666666","407","0.8","0.5","7.16666666666666","3.21666666666666","0.116666666666666","1.85","89.55","87.05","76.0166666666666","13456","15407","113783","2.455","42890","4493","1.41666666666666","703.323333333333","-0.35","13.9166666666666","-1","3.96666666666666","51.1","2371","33917","33361","58.5","4444","52805","477","134","249","26","436","67","368"
"Lincoln County","WA","24.2333333333333","21.7","4.81666666666666","21.1","93.3666666666666","113","1.91666666666666","0.666666666666666","0.433333333333333","3.18333333333333","0.1","2.63333333333333","94.2166666666666","91.4666666666666","77.9166666666666","4468","5892","156883","2.31833333333333","48434","4814","1.86666666666666","384.248333333333","-0.483333333333333","14.0166666666666","-1","3.18333333333333","49.6","1204","10354","10570","4.6","-1","17816","114","48","39","-1","103","14","87"
"Lincoln County","WI","20.2","20.0333333333333","4.53333333333333","15.15","89","277","0.516666666666666","0.6","1.31666666666666","1.53333333333333","0","1.05","96.5166666666666","95.2833333333333","77.2666666666666","12531","16945","130866","2.215","50607","5161","1.15","145.661666666666","-0.4","13.7","128727.166666666","2.93333333333333","49.2166666666666","2568","28480","28743","32.7","4599","51455","367","90","220","-1","354","27","305"
"Lincoln County","WV","17.6666666666666","22.45","5.83333333333333","8.33333333333333","75.0666666666666","119","0.1","0.116666666666666","0.316666666666666","0.7","0","0.766666666666666","98.6166666666666","98","78.55","8382","9842","77950","2.56333333333333","36630","3575","0.216666666666666","72.0066666666666","-0.766666666666666","15.0666666666666","368.5","4.98333333333333","50.3333333333333","1690","21378","21720","49.7","-1","13383","122","65","47","-1","115","6","109"
"Lincoln County","WY","15.3333333333333","26.9","6.58333333333333","21.45","92.9666666666666","357","1.1","0.433333333333333","0.766666666666666","4.51666666666666","0.1","1.18333333333333","96.5333333333333","92.55","82.7333333333333","6355","9128","200150","2.86166666666666","64664","4957","2.21666666666666","678.521666666666","-0.133333333333333","13.2999999999999","-1","3.8","49.25","1121","18736","18106","4.4","3004","30097","366","99","160","7","343","27","315"
"Lincoln Parish","LA","12.5833333333333","20.2333333333333","5.93333333333333","34.6","85.6666666666666","519","0.416666666666666","1.68333333333333","41.45","2.76666666666666","0.1","1.21666666666666","55.15","53.1","54.1666666666666","17016","19872","123166","2.54833333333333","35719","3809","4.7","714.106666666666","-0.0166666666666666","12.1833333333333","70266","2.36666666666666","51.3","2525","47746","46735","99.1","15164","98763","536","168","254","99","407","44","455"
"Linn County","IA","14.6333333333333","23.6666666666666","6.28333333333333","31.5166666666666","93.9166666666666","2267","0.3","2.26666666666666","4.76666666666666","2.98333333333333","0.116666666666666","2.45","90.1833333333333","87.6166666666666","73.1333333333333","86856","95356","146416","2.41833333333333","58533","5756","3.15","845.546666666666","0.133333333333333","13.4666666666666","1678977.33333333","2.3","50.6166666666666","16374","219842","211226","294.6","64795","747219","2751","964","1345","157","2484","280","2285"
"Linn County","KS","21.2666666666666","23.05","4.98333333333333","14.5333333333333","89.1166666666666","115","0.716666666666666","0.4","0.816666666666666","2.4","0.0166666666666666","1.88333333333333","96.1833333333333","93.9166666666666","80.4166666666666","4277","5487","100016","2.22333333333333","46062","4653","0.566666666666666","747.718333333333","-0.683333333333333","14.4333333333333","-1","4.81666666666666","50.3","892","9516","9656","16.3","-1","8915","154","40","90","-1","148","25","124"
"Linn County","MO","20.4","23.7166666666666","5.61666666666666","13.3999999999999","87.8166666666666","146","0.316666666666666","0.3","0.816666666666666","2.05","0.0166666666666666","1.36666666666666","97.1","95.3666666666666","76.0666666666666","4896","6383","71700","2.52333333333333","39530","4187","1.4","972.834999999999","-0.533333333333333","14.0833333333333","34590.1666666666","2.61666666666666","51.3833333333333","877","12239","12761","20.7","1300","24999","189","36","120","-1","180","20","145"
"Linn County","OR","17.6","23.05","6.16666666666666","17.2999999999999","89.1666666666666","1058","1.53333333333333","1.13333333333333","0.716666666666666","8.58333333333333","0.2","3.18333333333333","93.25","85.8833333333333","66.4","45228","49649","181600","2.59833333333333","48431","4556","4.4","576.855","0.483333333333333","13.15","375601.666666666","2.96666666666666","50.5","11588","120898","116672","50.9","21736","196932","1175","406","521","88","1025","99","971"
"Lipscomb County","TX","15.1833333333333","26.4666666666666","6.13333333333333","21.2","81.6833333333333","47","2.11666666666666","0.55","1.85","32.0833333333333","0.2","2.4","92.9833333333333","63.8666666666666","71.3833333333333","1127","1510","91316","2.96166666666666","58163","4687","12.8833333333333","908.846666666666","3.38333333333333","13.7666666666666","-1","2.51666666666666","48.8166666666666","224","3471","3302","3.5","-1","16355","88","23","38","14","68","-1","84"
"Litchfield County","CT","19","19.1666666666666","4.18333333333333","33.7333333333333","91.5833333333333","2877","0.3","1.86666666666666","1.9","5.76666666666666","0.1","1.61666666666666","94.2166666666666","89.4833333333333","77.8333333333333","75487","87599","261500","2.44333333333333","72766","7412","7.25","483.618333333333","0.883333333333333","14.25","435876.5","3.95","50.6666666666666","14219","185025","189927","206.3","44204","442498","3363","1014","2007","220","3057","291","2943"
"Little River County","AR","19.7333333333333","22.2333333333333","5.38333333333333","10.9166666666666","84.3333333333333","92","1.86666666666666","0.416666666666666","19.7333333333333","3.2","0.0166666666666666","2.25","75.6666666666666","73.1833333333333","76.9166666666666","5323","6462","80400","2.38666666666666","40579","4292","1.23333333333333","1053.15833333333","-0.55","13.45","-1","3.66666666666666","51.05","1154","12448","13171","24.7","-1","17372","108","34","60","11","91","13","90"
"Live Oak County","TX","19.9666666666666","19.9666666666666","5","13.95","79.1499999999999","171","1.2","0.716666666666666","4.88333333333333","38.05","0.0166666666666666","0.933333333333333","92.25","55.7333333333333","81.8333333333333","3861","6141","88600","2.625","44665","4227","5.28333333333333","260.6","4.25","13.3333333333333","-1","4.23333333333333","46.0166666666666","1169","11965","11531","11.1","4599","43827","166","51","91","37","118","16","130"
"Livingston County","IL","17.4","21.6","5.63333333333333","14.55","86.7333333333333","320","0.3","0.733333333333333","5.3","4.55","0","1.35","92.3166666666666","88.3","73.7166666666666","14423","15842","110067","2.36833333333333","54705","4653","1.6","383.681666666666","-0.2","13.85","201753.5","2.75","49.6333333333333","2771","37555","38950","37.3","6035","79903","431","126","228","4","403","36","356"
"Livingston County","KY","20.3333333333333","20.45","5.56666666666666","11.3833333333333","82.55","92","0.416666666666666","0.483333333333333","0.6","1.66666666666666","0.1","1.28333333333333","97.1833333333333","95.85","80.8833333333333","3617","4829","79066","2.58","42067","4620","0.716666666666666","738.013333333333","-0.55","14.4833333333333","-1","3.01666666666666","50.9","559","9281","9519","30.4","-1","7848","102","36","54","-1","96","8","85"
"Livingston County","MI","15.2333333333333","22.7166666666666","5","33.3166666666666","94.5333333333333","2567","0.416666666666666","0.916666666666666","0.616666666666666","2.26666666666666","0.0166666666666666","1.31666666666666","96.65","94.6833333333333","85.1499999999999","68409","74802","193766","2.67","74336","6724","2.98333333333333","576.858333333333","-0.35","14.35","542054.333333333","4.6","49.9833333333333","11922","186974","180967","320.2","37716","401694","2987","964","1670","104","2770","255","2587"
"Livingston County","MO","19.3333333333333","21.0833333333333","5.8","17.7166666666666","86.95","171","0.5","0.466666666666666","3.28333333333333","1.83333333333333","0","1.35","94.3999999999999","92.8","70.1","5702","6759","100666","2.40333333333333","41262","3930","0.783333333333333","349.663333333333","-0.55","13.5833333333333","25456","2.1","55.9833333333333","1233","14971","15195","28.5","-1","59848","200","53","115","8","176","18","154"
"Livingston County","NY","16.2166666666666","18.5166666666666","4.28333333333333","24.75","89.4333333333333","594","0.416666666666666","1.4","3","3.48333333333333","0.0166666666666666","1.53333333333333","93.6666666666666","90.8333333333333","74.45","24106","27383","120983","2.42833333333333","54516","4782","3.01666666666666","326.26","0.316666666666666","13.5666666666666","105988.5","3.45","49.8833333333333","4735","64128","65393","103.5","13406","105600","683","238","383","18","636","53","587"
"Livingston Parish","LA","11.8833333333333","26.1666666666666","6.78333333333333","17.8666666666666","84.6166666666666","1632","0.5","0.616666666666666","6.43333333333333","3.6","0.0166666666666666","1.13333333333333","91.2166666666666","88.05","80.05","46606","54536","154933","2.80833333333333","57907","4891","1.86666666666666","984.328333333333","-0.116666666666666","14.25","84002.6666666666","4.91666666666666","50.6333333333333","8549","136839","128026","197.5","19316","196756","1712","606","917","183","1483","201","1442"
"Llano County","TX","34.4666666666666","15.4333333333333","4.26666666666666","25.3833333333333","86.55","371","0.9","0.6","1.28333333333333","9.96666666666666","0","1.23333333333333","95.9833333333333","86.9166666666666","78.0166666666666","8545","14909","164966","2.25833333333333","45646","6174","2.95","917.73","0.233333333333333","13.35","-1","4.33333333333333","51.6833333333333","2712","19798","19301","20.7","10700","22543","407","140","198","27","369","38","349"
"Logan County","AR","19.4166666666666","22.2166666666666","5.63333333333333","11.9666666666666","82.1166666666666","205","1.2","1.96666666666666","1.5","2.75","0","1.73333333333333","93.6166666666666","91.2666666666666","75.1166666666666","8263","10134","84083","2.60833333333333","36074","3581","1.25","1630.24666666666","-0.25","12.8833333333333","-1","3.41666666666666","50.2","1961","21821","22353","31.6","1555","25459","261","72","148","9","244","56","190"
"Logan County","CO","16.1","18.65","5.01666666666666","16.5333333333333","88.85","235","1.63333333333333","0.916666666666666","4.33333333333333","16.2833333333333","0.1","1.5","91.5166666666666","76.6833333333333","68.7","8078","8984","126150","2.65666666666666","42565","4453","5.5","1277.1","0.883333333333333","12.2833333333333","35504.1666666666","2.21666666666666","43.3833333333333","1971","22358","22709","12.4","4366","53339","257","63","148","9","225","29","212"
